1500_finish_s,3000_finish_s,5000_finish_s
215.0,467.79,1474.0
215.0,467.8,1477.0
215.0,467.8,1479.0
215.0,467.8,1482.0
215.0,467.8,1485.0
215.01,467.8,1488.0
215.01,467.8,1490.0
215.01,467.8,1491.0
215.01,467.8,1494.0
215.01,467.8,1494.0
215.01,467.8,1495.0
215.01,467.8,1496.0
215.01,467.8,1498.0
215.02,467.8,1499.0
215.02,467.81,1501.0
215.02,467.81,1501.0
215.02,467.81,1503.0
215.02,467.82,1503.0
215.02,467.82,1504.0
215.02,467.82,1504.0
215.02,467.83,1512.0
215.02,467.83,1512.0
215.02,467.83,1513.0
215.02,467.83,1518.0
215.02,467.84,1526.0
215.02,467.84,1533.0
215.02,467.84,1535.0
215.02,467.85,1535.0
215.02,467.85,1535.0
215.02,467.85,1537.0
215.02,467.85,1539.0
215.03,467.85,1542.0
215.03,467.86,1543.0
215.03,467.86,1546.0
215.03,467.87,1547.0
215.03,467.87,1554.0
215.03,467.87,1557.0
215.03,467.88,1560.0
215.03,467.88,1562.0
215.03,467.88,1562.0
215.04,467.88,1571.0
215.04,467.88,1572.0
215.04,467.88,1575.0
215.04,467.88,1577.0
215.04,467.88,1578.0
215.04,467.88,1579.0
215.04,467.89,1581.0
215.04,467.89,1581.0
215.04,467.9,1585.0
215.04,467.9,1588.0
215.04,467.9,1588.0
215.04,467.9,1590.0
215.04,467.9,1591.0
215.04,467.9,1599.0
215.04,467.91,1604.0
215.04,467.92,1606.0
215.04,467.92,1610.0
215.05,467.92,1610.0
215.05,467.92,1611.0
215.05,467.93,1613.0
215.05,467.93,1613.0
215.05,467.94,1614.0
215.05,467.94,1615.0
215.05,467.95,1616.0
215.05,467.95,1620.0
215.05,467.95,1620.0
215.05,467.95,1621.0
215.05,467.95,1622.0
215.06,467.95,1629.0
215.06,467.95,1629.0
215.06,467.95,1631.0
215.06,467.96,1633.0
215.06,467.96,1634.0
215.06,467.97,1635.0
215.06,467.97,1635.0
215.06,467.97,1637.0
215.06,467.97,1638.0
215.07,467.98,1639.0
215.07,467.98,1642.0
215.07,467.98,1644.0
215.07,467.99,1645.0
215.07,467.99,1646.0
215.07,467.99,1647.0
215.07,467.99,1651.0
215.07,468.0,1653.0
215.07,468.0,1653.0
215.07,468.0,1654.0
215.07,468.0,1654.0
215.07,468.0,1654.0
215.07,468.0,1655.0
215.07,468.0,1661.0
215.07,468.0,1663.0
215.07,468.0,1666.0
215.08,468.0,1666.0
215.08,468.01,1668.0
215.08,468.01,1670.0
215.08,468.01,1671.0
215.08,468.02,1672.0
215.08,468.02,1680.0
215.08,468.02,1681.0
215.08,468.02,1681.0
215.08,468.03,1681.0
215.08,468.03,1684.0
215.08,468.03,1685.0
215.08,468.03,1685.0
215.08,468.03,1687.0
215.09,468.03,1687.0
215.09,468.04,1687.0
215.09,468.04,1688.0
215.09,468.04,1689.0
215.09,468.04,1695.0
215.09,468.04,1698.0
215.09,468.05,1698.0
215.09,468.05,1699.0
215.09,468.06,1701.0
215.09,468.06,1701.0
215.09,468.06,1703.0
215.09,468.07,1705.0
215.09,468.07,1707.0
215.09,468.07,1708.0
215.1,468.07,1708.0
215.1,468.07,1711.0
215.1,468.07,1711.0
215.1,468.08,1712.0
215.1,468.08,1712.0
215.1,468.08,1712.0
215.1,468.08,1712.0
215.1,468.09,1718.0
215.1,468.09,1720.0
215.1,468.09,1721.0
215.1,468.09,1723.0
215.1,468.09,1723.0
215.1,468.1,1724.0
215.1,468.1,1725.0
215.1,468.1,1725.0
215.1,468.1,1727.0
215.1,468.1,1728.0
215.1,468.11,1729.0
215.1,468.12,1732.0
215.11,468.12,1734.0
215.11,468.12,1735.0
215.11,468.12,1735.0
215.11,468.12,1739.0
215.11,468.13,1744.0
215.12,468.13,1747.0
215.12,468.13,1747.0
215.12,468.14,1747.0
215.12,468.14,1748.0
215.12,468.14,1748.0
215.12,468.14,1750.0
215.12,468.14,1752.0
215.12,468.15,1752.0
215.12,468.15,1752.0
215.12,468.15,1752.0
215.12,468.15,1753.0
215.12,468.16,1754.0
215.12,468.16,1758.0
215.12,468.16,1759.0
215.12,468.17,1764.0
215.12,468.17,1764.0
215.12,468.17,1766.0
215.12,468.17,1769.0
215.13,468.17,1769.0
215.13,468.17,1769.0
215.13,468.18,1769.0
215.13,468.18,1770.0
215.13,468.18,1770.0
215.13,468.18,1772.0
215.13,468.18,1774.0
215.13,468.18,1775.0
215.13,468.19,1777.0
215.14,468.19,1778.0
215.14,468.19,1778.0
215.14,468.2,1784.0
215.14,468.2,1785.0
215.14,468.2,1785.0
215.14,468.2,1788.0
215.14,468.2,1790.0
215.14,468.2,1790.0
215.14,468.2,1790.0
215.14,468.2,1791.0
215.14,468.2,1796.0
215.14,468.2,1796.0
215.15,468.2,1797.0
215.15,468.2,1797.0
215.15,468.2,1799.0
215.15,468.2,1800.0
215.15,468.2,1803.0
215.15,468.21,1805.0
215.15,468.21,1806.0
215.15,468.22,1809.0
215.15,468.22,1810.0
215.15,468.22,1810.0
215.15,468.23,1810.0
215.15,468.24,1812.0
215.15,468.24,1813.0
215.15,468.25,1816.0
215.15,468.25,1819.0
215.15,468.26,1819.0
215.15,468.26,1820.0
215.15,468.26,1821.0
215.15,468.27,1823.0
215.16,468.27,1826.0
215.16,468.27,1826.0
215.16,468.27,1829.0
215.16,468.28,1830.0
215.16,468.28,1832.0
215.16,468.28,1836.0
215.16,468.28,1840.0
215.16,468.29,1841.0
215.16,468.29,1844.0
215.16,468.29,1849.0
215.16,468.3,1849.0
215.16,468.3,1850.0
215.16,468.3,1851.0
215.16,468.3,1853.0
215.16,468.3,1854.0
215.16,468.3,1860.0
215.17,468.31,1861.0
215.17,468.31,1865.0
215.17,468.31,1866.0
215.17,468.31,1866.0
215.17,468.32,1867.0
215.17,468.32,1868.0
215.17,468.33,1869.0
215.17,468.33,1872.0
215.17,468.33,1873.0
215.17,468.34,1874.0
215.17,468.35,1879.0
215.17,468.35,1887.0
215.17,468.35,1888.0
215.17,468.35,1892.0
215.17,468.35,1893.0
215.18,468.35,1894.0
215.18,468.36,1895.0
215.18,468.36,1895.0
215.18,468.36,1902.0
215.18,468.37,1908.0
215.18,468.37,1908.0
215.18,468.38,1909.0
215.18,468.38,1911.0
215.18,468.38,1911.0
215.18,468.38,1911.0
215.19,468.38,1912.0
215.19,468.38,1912.0
215.19,468.38,1912.0
215.19,468.39,1913.0
215.19,468.39,1918.0
215.19,468.39,1921.0
215.19,468.4,1922.0
215.19,468.4,1922.0
215.19,468.4,1925.0
215.19,468.4,1927.0
215.19,468.4,1929.0
215.19,468.4,1929.0
215.2,468.4,1931.0
215.2,468.4,1931.0
215.2,468.4,1931.0
215.2,468.4,1932.0
215.2,468.4,1932.0
215.2,468.4,1934.0
215.2,468.4,1936.0
215.2,468.4,1938.0
215.2,468.41,1938.0
215.2,468.41,1939.0
215.2,468.41,1940.0
215.2,468.42,1940.0
215.2,468.42,1944.0
215.2,468.43,1945.0
215.2,468.43,1945.0
215.2,468.43,1945.0
215.2,468.44,1945.0
215.2,468.45,1946.0
215.2,468.45,1950.0
215.2,468.45,1955.0
215.2,468.45,1956.0
215.2,468.45,1960.0
215.2,468.45,1962.0
215.2,468.46,1962.0
215.2,468.46,1962.0
215.2,468.46,1968.0
215.2,468.46,1968.0
215.21,468.46,1969.0
215.21,468.47,1971.0
215.21,468.47,1971.0
215.21,468.47,1979.0
215.21,468.47,1981.0
215.21,468.47,1983.0
215.21,468.47,1986.0
215.21,468.48,1986.0
215.21,468.48,1991.0
215.21,468.48,1992.0
215.21,468.48,1992.0
215.21,468.49,1993.0
215.21,468.49,1993.0
215.21,468.5,1996.0
215.21,468.5,1997.0
215.21,468.5,1998.0
215.21,468.5,2001.0
215.21,468.5,2004.0
215.22,468.5,2004.0
215.22,468.5,2006.0
215.22,468.5,2010.0
215.22,468.5,2010.0
215.22,468.5,2010.0
215.22,468.5,2014.0
215.22,468.5,2014.0
215.22,468.5,2014.0
215.22,468.5,2015.0
215.22,468.5,2017.0
215.22,468.5,2017.0
215.22,468.5,2018.0
215.22,468.5,2021.0
215.22,468.51,2023.0
215.22,468.51,2023.0
215.22,468.51,2024.0
215.23,468.52,2026.0
215.23,468.52,2026.0
215.23,468.53,2026.0
215.23,468.53,2027.0
215.23,468.53,2035.0
215.23,468.53,2037.0
215.23,468.54,2042.0
215.23,468.55,2043.0
215.23,468.55,2047.0
215.23,468.55,2051.0
215.23,468.55,2053.0
215.23,468.56,2055.0
215.23,468.56,2056.0
215.24,468.57,2059.0
215.24,468.57,2059.0
215.24,468.57,2060.0
215.24,468.57,2060.0
215.24,468.58,2070.0
215.24,468.58,2072.0
215.24,468.59,2073.0
215.24,468.59,2074.0
215.24,468.59,2078.0
215.24,468.59,2078.0
215.24,468.59,2079.0
215.24,468.59,2086.0
215.24,468.59,2091.0
215.24,468.59,2103.0
215.24,468.6,2107.0
215.24,468.6,2116.0
215.24,468.6,2119.0
215.24,468.6,2122.0
215.24,468.6,2123.0
215.24,468.6,2127.0
215.24,468.6,2127.0
215.24,468.6,2130.0
215.24,468.6,2133.0
215.25,468.6,2135.0
215.25,468.6,2149.0
215.25,468.6,2150.0
215.25,468.6,2151.0
215.25,468.6,2153.0
215.25,468.61,2155.0
215.25,468.61,2157.0
215.25,468.61,2157.0
215.25,468.62,2158.0
215.25,468.62,2173.0
215.25,468.62,2176.0
215.25,468.62,2176.0
215.25,468.63,2177.0
215.25,468.64,2181.0
215.26,468.64,2181.0
215.26,468.65,2181.0
215.26,468.66,2181.0
215.26,468.66,2183.0
215.26,468.66,2183.0
215.26,468.66,2183.0
215.26,468.67,2184.0
215.26,468.67,2188.0
215.26,468.67,2201.0
215.26,468.69,2207.0
215.26,468.69,2208.0
215.26,468.7,2213.0
215.26,468.7,2216.0
215.26,468.7,2220.0
215.26,468.7,2221.0
215.26,468.7,2222.0
215.26,468.7,2223.0
215.26,468.7,2224.0
215.26,468.7,2227.0
215.26,468.71,2231.0
215.26,468.71,2243.0
215.26,468.71,2244.0
215.27,468.72,2256.0
215.27,468.72,2256.0
215.27,468.72,2258.0
215.27,468.73,2264.0
215.27,468.73,2272.0
215.27,468.73,2273.0
215.27,468.73,2274.0
215.27,468.73,2288.0
215.27,468.73,2289.0
215.27,468.74,2293.0
215.27,468.74,2294.0
215.27,468.74,2294.0
215.27,468.74,2296.0
215.27,468.74,2321.0
215.27,468.75,2322.0
215.27,468.75,2327.0
215.27,468.75,2328.0
215.27,468.76,2329.0
215.27,468.76,2329.0
215.28,468.76,2337.0
215.28,468.76,2340.0
215.28,468.77,2350.0
215.28,468.77,2350.0
215.28,468.78,2352.0
215.28,468.78,2355.0
215.28,468.78,2358.0
215.28,468.78,2358.0
215.28,468.78,2358.0
215.28,468.78,2359.0
215.28,468.79,2363.0
215.28,468.79,2363.0
215.28,468.79,2365.0
215.28,468.79,2380.0
215.28,468.79,2382.0
215.28,468.8,2387.0
215.28,468.8,2390.0
215.28,468.8,2399.0
215.28,468.8,2414.0
215.29,468.8,2416.0
215.29,468.8,2425.0
215.29,468.8,2435.0
215.29,468.8,2436.0
215.29,468.8,2436.0
215.29,468.8,2447.0
215.29,468.8,2448.0
215.29,468.8,2454.0
215.29,468.8,2459.0
215.29,468.8,2462.0
215.29,468.81,2468.0
215.29,468.81,2468.0
215.29,468.81,2475.0
215.29,468.81,2475.0
215.29,468.82,2487.0
215.29,468.82,2494.0
215.29,468.82,2494.0
215.29,468.82,2495.0
215.29,468.83,2502.0
215.29,468.83,2513.0
215.29,468.83,2520.0
215.29,468.84,2527.0
215.3,468.84,2541.0
215.3,468.85,2549.0
215.3,468.85,2557.0
215.3,468.85,2558.0
215.3,468.85,2565.0
215.3,468.86,2568.0
215.3,468.87,2570.0
215.3,468.87,2571.0
215.3,468.88,2572.0
215.3,468.88,2575.0
215.3,468.88,2580.0
215.3,468.88,2586.0
215.3,468.88,2596.0
215.3,468.88,2597.0
215.3,468.9,2598.0
215.3,468.9,2611.0
215.31,468.9,2614.0
215.31,468.9,2620.0
215.31,468.9,2620.0
215.31,468.9,2644.0
215.31,468.9,2647.0
215.31,468.91,2676.0
215.31,468.91,2678.0
215.31,468.91,2679.0
215.31,468.91,2680.0
215.31,468.92,2699.0
215.31,468.92,2717.0
215.31,468.92,2719.0
215.31,468.92,2720.0
215.31,468.92,2722.0
215.31,468.93,2734.0
215.31,468.93,2734.0
215.31,468.94,2750.0
215.31,468.94,2754.0
215.32,468.94,2757.0
215.32,468.94,2764.0
215.32,468.94,2764.0
215.32,468.95,2765.0
215.32,468.95,2767.0
215.32,468.95,2770.0
215.32,468.96,2796.0
215.32,468.96,2798.0
215.32,468.96,2799.0
215.32,468.97,2801.0
215.32,468.97,2853.0
215.32,468.97,2892.0
215.32,468.97,2973.0
215.32,468.97,2973.0
215.32,468.97,2976.0
215.32,468.98,3015.0
215.32,468.98,3015.0
215.32,468.98,3024.0
215.32,468.98,3056.0
215.32,468.98,3092.0
215.33,468.99,3128.0
215.33,468.99,3174.0
215.33,468.99,3174.0
215.33,469.0,3183.0
215.33,469.0,3211.0
215.33,469.0,3231.0
215.34,469.0,3265.0
215.34,469.0,3294.0
215.34,469.0,3294.0
215.34,469.0,3296.0
215.34,469.0,3315.0
215.34,469.0,3317.0
215.34,469.0,3318.0
215.34,469.01,3331.0
215.34,469.01,3399.0
215.34,469.02,3428.0
215.34,469.02,3537.0
215.34,469.02,3573.0
215.35,469.03,3580.0
215.35,469.03,3588.0
215.35,469.03,3615.0
215.35,469.04,3620.0
215.35,469.04,3624.0
215.35,469.04,3634.0
215.35,469.04,3645.0
215.35,469.04,3688.0
215.35,469.05,3688.0
215.35,469.05,3691.0
215.35,469.05,3692.0
215.35,469.05,3791.0
215.35,469.05,5400.0
215.35,469.05,5400.0
215.35,469.06,1303.0
215.35,469.06,1334.0
215.35,469.06,1388.0
215.35,469.07,1426.0
215.35,469.08,1453.0
215.36,469.08,1530.0
215.36,469.09,1583.0
215.36,469.09,1591.0
215.36,469.09,1638.0
215.36,469.09,1638.0
215.36,469.1,1652.0
215.36,469.1,1665.0
215.36,469.1,1681.0
215.36,469.1,1753.0
215.36,469.1,1760.0
215.36,469.1,1763.0
215.36,469.1,1769.0
215.36,469.1,1772.0
215.36,469.1,1778.0
215.36,469.11,1795.0
215.37,469.11,1809.0
215.37,469.11,1821.0
215.37,469.11,1885.0
215.37,469.11,1901.0
215.37,469.12,1912.0
215.37,469.12,1913.0
215.37,469.12,1919.0
215.37,469.13,1931.0
215.37,469.13,1970.0
215.37,469.13,1991.0
215.37,469.13,2009.0
215.37,469.13,2040.0
215.37,469.13,2130.0
215.37,469.13,2151.0
215.37,469.14,2184.0
215.37,469.14,2202.0
215.37,469.14,2202.0
215.37,469.16,2213.0
215.38,469.17,2225.0
215.38,469.17,2227.0
215.38,469.17,2251.0
215.38,469.17,2280.0
215.38,469.17,2321.0
215.38,469.18,2323.0
215.38,469.19,2341.0
215.38,469.19,2353.0
215.38,469.19,2388.0
215.38,469.19,2416.0
215.38,469.19,2431.0
215.38,469.19,2466.0
215.38,469.2,2508.0
215.38,469.2,2511.0
215.39,469.2,2511.0
215.39,469.2,2547.0
215.39,469.2,2577.0
215.39,469.2,2582.0
215.39,469.2,2605.0
215.39,469.2,2607.0
215.39,469.2,2608.0
215.39,469.2,2609.0
215.39,469.2,2674.0
215.39,469.2,2700.0
215.39,469.21,2715.0
215.39,469.21,2728.0
215.39,469.21,2737.0
215.39,469.22,2747.0
215.4,469.23,2747.0
215.4,469.23,2798.0
215.4,469.23,2878.0
215.4,469.24,2892.0
215.4,469.25,2901.0
215.4,469.25,2912.0
215.4,469.25,2913.0
215.4,469.25,2932.0
215.4,469.25,2932.0
215.4,469.26,3065.0
215.4,469.26,3082.0
215.4,469.26,3087.0
215.4,469.26,3144.0
215.4,469.26,3186.0
215.4,469.26,3197.0
215.4,469.26,3198.0
215.4,469.27,3198.0
215.4,469.27,3198.0
215.4,469.27,3394.0
215.4,469.28,3394.0
215.4,469.28,3412.0
215.4,469.28,3412.0
215.4,469.28,3444.0
215.4,469.28,3524.0
215.4,469.29,3571.0
215.4,469.29,3574.0
215.4,469.3,3577.0
215.4,469.3,3586.0
215.4,469.3,3643.0
215.4,469.3,3644.0
215.41,469.3,3644.0
215.41,469.3,4143.0
215.41,469.3,1445.0
215.41,469.3,2101.0
215.41,469.3,3475.0
215.41,469.3,3620.0
215.41,469.31,1073.0
215.41,469.31,1161.0
215.41,469.32,1165.0
215.41,469.32,1170.0
215.41,469.32,1245.0
215.41,469.32,1251.0
215.42,469.33,1269.0
215.42,469.33,1282.0
215.42,469.33,1290.0
215.42,469.33,1372.0
215.42,469.34,1432.0
215.42,469.34,1450.0
215.42,469.34,1469.0
215.42,469.34,1477.0
215.42,469.35,1477.0
215.42,469.35,1536.0
215.42,469.35,1538.0
215.42,469.35,1572.0
215.42,469.36,1574.0
215.42,469.36,1602.0
215.42,469.36,1613.0
215.42,469.36,1629.0
215.42,469.36,1637.0
215.42,469.36,1641.0
215.42,469.36,1642.0
215.43,469.37,1650.0
215.43,469.37,1651.0
215.43,469.37,1654.0
215.43,469.37,1660.0
215.43,469.38,1684.0
215.43,469.38,1688.0
215.43,469.38,1697.0
215.43,469.38,1705.0
215.43,469.39,1721.0
215.43,469.4,1739.0
215.43,469.4,1746.0
215.43,469.4,1780.0
215.43,469.4,1792.0
215.44,469.4,1805.0
215.44,469.4,1810.0
215.44,469.4,1811.0
215.44,469.4,1813.0
215.44,469.4,1817.0
215.44,469.4,1835.0
215.44,469.4,1848.0
215.44,469.4,1854.0
215.44,469.41,1881.0
215.44,469.41,1898.0
215.44,469.41,1915.0
215.44,469.41,1918.0
215.44,469.41,1921.0
215.44,469.41,1921.0
215.44,469.42,1924.0
215.44,469.42,1957.0
215.45,469.42,1957.0
215.45,469.43,1958.0
215.45,469.43,1970.0
215.45,469.43,1971.0
215.45,469.44,1979.0
215.45,469.44,1985.0
215.45,469.44,1986.0
215.45,469.45,2002.0
215.45,469.45,2010.0
215.45,469.45,2020.0
215.45,469.45,2092.0
215.45,469.45,2093.0
215.45,469.45,2098.0
215.46,469.45,2103.0
215.46,469.46,2141.0
215.46,469.46,2160.0
215.46,469.46,2194.0
215.46,469.46,2223.0
215.46,469.46,2260.0
215.46,469.46,2281.0
215.46,469.47,2292.0
215.46,469.47,2308.0
215.46,469.47,2336.0
215.46,469.47,2337.0
215.46,469.47,2338.0
215.46,469.48,2348.0
215.47,469.48,2361.0
215.47,469.48,2362.0
215.47,469.48,2369.0
215.47,469.48,2378.0
215.47,469.48,2386.0
215.47,469.49,2386.0
215.47,469.49,2400.0
215.47,469.5,2467.0
215.47,469.5,2478.0
215.47,469.5,2487.0
215.47,469.5,2493.0
215.47,469.5,2509.0
215.48,469.5,2521.0
215.48,469.5,2530.0
215.48,469.5,2530.0
215.48,469.5,2549.0
215.48,469.5,2566.0
215.48,469.51,2625.0
215.48,469.51,2658.0
215.48,469.51,2668.0
215.48,469.52,2672.0
215.48,469.52,2672.0
215.48,469.53,2708.0
215.48,469.53,2719.0
215.49,469.53,2742.0
215.49,469.53,2743.0
215.49,469.53,2743.0
215.49,469.53,2774.0
215.49,469.54,2778.0
215.49,469.54,2779.0
215.49,469.55,2830.0
215.49,469.55,2831.0
215.49,469.55,2835.0
215.49,469.55,2837.0
215.49,469.55,2842.0
215.49,469.56,2879.0
215.49,469.56,2883.0
215.49,469.56,2896.0
215.49,469.56,2896.0
215.49,469.56,2901.0
215.49,469.57,2941.0
215.49,469.57,2943.0
215.49,469.57,3029.0
215.5,469.57,3029.0
215.5,469.57,3052.0
215.5,469.57,3168.0
215.5,469.57,3222.0
215.5,469.57,3260.0
215.5,469.57,3263.0
215.5,469.58,3263.0
215.5,469.58,3328.0
215.5,469.58,3400.0
215.5,469.58,3439.0
215.5,469.58,3458.0
215.5,469.58,3470.0
215.5,469.59,3472.0
215.5,469.59,3533.0
215.5,469.59,3534.0
215.5,469.59,3609.0
215.5,469.59,3654.0
215.5,469.59,3655.0
215.5,469.6,3883.0
215.5,469.6,953.0
215.5,469.6,987.0
215.5,469.6,1042.0
215.5,469.6,1091.0
215.5,469.6,1115.0
215.5,469.6,1136.0
215.5,469.6,1148.0
215.5,469.6,1184.0
215.5,469.6,1191.0
215.5,469.6,1201.0
215.5,469.6,1221.0
215.5,469.6,1262.0
215.51,469.61,1263.0
215.51,469.61,1264.0
215.51,469.61,1268.0
215.51,469.61,1264.0
215.51,469.61,1285.0
215.51,469.62,1288.0
215.51,469.62,1297.0
215.51,469.63,1283.0
215.51,469.63,1249.0
215.51,469.63,1304.0
215.51,469.63,1313.0
215.51,469.64,1311.0
215.51,469.64,1326.0
215.51,469.64,1329.0
215.51,469.64,1341.0
215.51,469.64,1343.0
215.51,469.64,1345.0
215.51,469.65,1354.0
215.51,469.65,1360.0
215.52,469.65,1361.0
215.52,469.65,1373.0
215.52,469.66,1366.0
215.52,469.67,1376.0
215.52,469.67,1373.0
215.52,469.67,1380.0
215.52,469.67,1382.0
215.52,469.68,1395.0
215.52,469.68,1402.0
215.52,469.68,1394.0
215.52,469.68,1379.0
215.52,469.68,1404.0
215.52,469.69,1412.0
215.52,469.69,1417.0
215.52,469.7,1431.0
215.52,469.7,1420.0
215.52,469.7,1427.0
215.52,469.7,1431.0
215.52,469.7,1429.0
215.52,469.7,1431.0
215.52,469.7,1433.0
215.52,469.7,1425.0
215.52,469.7,1416.0
215.53,469.7,1458.0
215.53,469.7,1459.0
215.53,469.7,1471.0
215.53,469.7,1465.0
215.53,469.71,1468.0
215.53,469.71,1468.0
215.53,469.71,1467.0
215.53,469.71,1458.0
215.53,469.71,1467.0
215.53,469.71,1474.0
215.53,469.72,1475.0
215.53,469.72,1446.0
215.53,469.72,1480.0
215.53,469.73,1468.0
215.54,469.73,1486.0
215.54,469.74,1477.0
215.54,469.74,1478.0
215.54,469.75,1492.0
215.54,469.75,1495.0
215.54,469.75,1495.0
215.54,469.75,1503.0
215.54,469.75,1493.0
215.54,469.75,1507.0
215.54,469.75,1497.0
215.54,469.76,1506.0
215.54,469.77,1501.0
215.55,469.77,1502.0
215.55,469.77,1510.0
215.55,469.77,1468.0
215.55,469.77,1520.0
215.55,469.77,1452.0
215.55,469.77,1506.0
215.55,469.77,1522.0
215.55,469.78,1535.0
215.55,469.79,1525.0
215.55,469.79,1459.0
215.56,469.79,1502.0
215.56,469.79,1543.0
215.56,469.79,1502.0
215.56,469.79,1543.0
215.56,469.8,1550.0
215.56,469.8,1505.0
215.56,469.8,1545.0
215.56,469.8,1548.0
215.56,469.8,1543.0
215.56,469.8,1567.0
215.56,469.8,1558.0
215.56,469.8,1562.0
215.56,469.8,1543.0
215.56,469.8,1562.0
215.56,469.8,1593.0
215.56,469.8,1586.0
215.56,469.8,1588.0
215.56,469.81,1549.0
215.56,469.82,1599.0
215.57,469.82,1584.0
215.57,469.82,1611.0
215.57,469.82,1612.0
215.57,469.82,1600.0
215.57,469.83,1616.0
215.57,469.83,1624.0
215.57,469.83,1631.0
215.57,469.83,1631.0
215.57,469.84,1632.0
215.57,469.84,1614.0
215.57,469.84,1630.0
215.57,469.84,1638.0
215.57,469.84,1644.0
215.57,469.84,1628.0
215.57,469.84,1615.0
215.57,469.85,1596.0
215.57,469.85,1622.0
215.58,469.85,1656.0
215.58,469.85,1661.0
215.58,469.85,1657.0
215.58,469.86,1642.0
215.58,469.86,1677.0
215.58,469.86,1624.0
215.58,469.86,1647.0
215.58,469.86,1650.0
215.58,469.86,1669.0
215.58,469.86,1671.0
215.58,469.87,1634.0
215.58,469.87,1611.0
215.58,469.87,1670.0
215.58,469.87,1637.0
215.59,469.87,1659.0
215.59,469.88,1658.0
215.59,469.88,1646.0
215.59,469.88,1645.0
215.59,469.89,1644.0
215.59,469.89,1695.0
215.59,469.89,1700.0
215.59,469.89,1687.0
215.59,469.89,1688.0
215.59,469.89,1699.0
215.59,469.9,1707.0
215.59,469.9,1707.0
215.59,469.9,1702.0
215.59,469.9,1707.0
215.59,469.9,1688.0
215.59,469.9,1689.0
215.59,469.9,1694.0
215.59,469.9,1724.0
215.6,469.9,1726.0
215.6,469.9,1711.0
215.6,469.9,1736.0
215.6,469.9,1735.0
215.6,469.91,1729.0
215.6,469.91,1728.0
215.6,469.91,1740.0
215.6,469.91,1744.0
215.6,469.92,1744.0
215.6,469.92,1764.0
215.6,469.92,1735.0
215.6,469.92,1768.0
215.6,469.92,1780.0
215.6,469.92,1677.0
215.6,469.93,1782.0
215.6,469.94,1784.0
215.6,469.94,1776.0
215.6,469.94,1795.0
215.6,469.94,1773.0
215.6,469.95,1791.0
215.6,469.95,1641.0
215.6,469.95,1742.0
215.6,469.95,1808.0
215.61,469.96,1808.0
215.61,469.96,1805.0
215.61,469.96,1784.0
215.61,469.97,1803.0
215.61,469.97,1783.0
215.61,469.98,1797.0
215.61,469.98,1830.0
215.61,469.98,1793.0
215.61,469.98,1771.0
215.61,469.98,1765.0
215.61,469.98,1838.0
215.61,469.99,1826.0
215.61,469.99,1789.0
215.62,469.99,1834.0
215.62,469.99,1836.0
215.62,469.99,1814.0
215.62,469.99,1817.0
215.62,486.11,1818.0
215.62,492.18,1795.0
215.62,492.19,1858.0
215.62,492.27,1839.0
215.62,496.5,1890.0
215.62,498.49,1844.0
215.62,499.08,1867.0
215.62,499.52,1890.0
215.62,499.78,1835.0
215.62,500.07,1834.0
215.62,500.27,1891.0
215.62,500.68,1889.0
215.62,501.14,1890.0
215.62,501.26,1901.0
215.63,501.29,1888.0
215.63,501.42,1913.0
215.63,501.5,1864.0
215.63,501.53,1857.0
215.63,501.64,1902.0
215.63,501.84,1885.0
215.63,502.06,1887.0
215.63,502.2,1933.0
215.63,502.22,1893.0
215.63,502.34,1908.0
215.63,502.44,1912.0
215.63,502.54,1903.0
215.63,502.62,1927.0
215.63,502.92,1936.0
215.63,502.92,1892.0
215.63,503.11,1940.0
215.63,503.14,1928.0
215.63,503.23,1967.0
215.63,503.26,1977.0
215.64,503.48,1979.0
215.64,503.55,1915.0
215.64,503.75,1978.0
215.64,503.96,1961.0
215.64,504.05,1986.0
215.64,504.19,1992.0
215.64,504.2,2012.0
215.64,504.27,1977.0
215.64,504.27,1996.0
215.64,504.29,2004.0
215.64,504.31,1972.0
215.64,504.4,1993.0
215.65,504.41,2016.0
215.65,504.51,1998.0
215.65,504.58,2008.0
215.65,504.66,2015.0
215.65,504.76,2002.0
215.65,505.01,2004.0
215.65,505.03,2004.0
215.65,505.1,1999.0
215.65,505.13,2020.0
215.65,505.23,1965.0
215.65,505.4,1880.0
215.65,505.56,2003.0
215.65,505.59,2004.0
215.65,505.6,2003.0
215.65,505.62,2076.0
215.65,505.82,2071.0
215.65,505.82,2068.0
215.65,505.83,2083.0
215.65,505.9,2090.0
215.66,505.92,2103.0
215.66,506.03,2080.0
215.66,506.07,2050.0
215.66,506.14,2115.0
215.66,506.14,2129.0
215.66,506.15,2061.0
215.66,506.2,2061.0
215.66,506.21,2129.0
215.66,506.3,2074.0
215.66,506.31,2147.0
215.66,506.35,2099.0
215.66,506.36,2099.0
215.66,506.44,2151.0
215.66,506.48,2173.0
215.66,506.5,2138.0
215.66,506.53,2142.0
215.66,506.54,2135.0
215.66,506.61,2159.0
215.67,506.64,2125.0
215.67,506.7,2191.0
215.67,506.7,2199.0
215.67,506.78,2142.0
215.67,506.79,2177.0
215.67,506.8,2176.0
215.67,506.81,2182.0
215.67,506.97,2221.0
215.67,507.01,2161.0
215.67,507.02,2238.0
215.67,507.02,2208.0
215.67,507.12,2220.0
215.67,507.14,2201.0
215.67,507.15,2244.0
215.67,507.17,2237.0
215.67,507.18,2268.0
215.67,507.21,2263.0
